customer,area,name,sales,db2
"2200016","Aoki, Fabio","Rumo Malha Sul S.A","5.799","81,81942037"
"2200078","Aoki, Fabio","Digicon SA Controle","34.137","88,09771205"
"2200208","Aoki, Fabio","Lumicenter Indústria e","251.441","59,95687179"
"2200266","Aoki, Fabio","Provolt Tecnologia","24.793","69,58055511"
"2200282","Aoki, Fabio","Buhler Sanmak Indústria de","51.158","83,14606873"
"2200353","Aoki, Fabio","Wise Transformadores LTDA","8.605","30,29798727"
"2200360","Aoki, Fabio","Zikeli Indústria Mecânica","12.302","67,90098368"
"2200403","Aoki, Fabio","Rotaria do Brasil LTDA","2.346","73,94329271"
"2200435","Aoki, Fabio","Trox do Brasil Difusão de Ar","46.892","80,90726952"
"2200463","Aoki, Fabio","Weg Equipamentos Elétricos S/A","36.852","78,74945696"
"2200505","Aoki, Fabio","Buhler Indústria e Comércio de","429.614","79,91139352"
"2200553","Aoki, Fabio","Fockink Indústrias Elétricas","891,37","90,21842781"
"2200576","Aoki, Fabio","WEG Equipamentos Elétricos S/A","295.752","75,73935933"
"2200609","Aoki, Fabio","Selettra Automação e Robotica Ltda","137,9","86,57722988"
"2200624","Aoki, Fabio","Julio Carlos Benjamin","3.944","57,86936788"
"2200635","Aoki, Fabio","Engetel Comercio de Prod Eletro","6.503","49,45236085"
"2200768","Aoki, Fabio","Bosch Rexroth Limitada","88.188","92,78130963"
"2200793","Aoki, Fabio","Wekoamérica Latina","109.954","70,16868949"
"2200809","Aoki, Fabio","Brustronic Automação","16.397","64,99521245"
"2200854","Aoki, Fabio","Fabio Perini Indústria e","150.143","78,27614775"
"2200864","Aoki, Fabio","Pintarelli Industrial LTDA ME","7.459","78,64871315"
"2200877","Aoki, Fabio","Indusul Indústria de","33.430","50,24468996"
"2200959","Aoki, Fabio","Cso Máquinas e Consultoria","1.832","60,81237447"
"2200960","Aoki, Fabio","Auti Automação Industrial LTDA","88.204","67,81248965"
"2200992","Aoki, Fabio","Inversul Automação","3.185","51,78727306"
"2201188","Aoki, Fabio","Brevil Bremer & Marcovil","29.734","72,41744619"
"2201373","Aoki, Fabio","Censi Máquinas LTDA","3.105","62,580801"
"2201378","Aoki, Fabio","Metalnox Ind e Com LTDA","6.281","77,06032475"
"2201411","Aoki, Fabio","Automatic Ind. e Com. de","872,72","84,55632964"
"2201413","Aoki, Fabio","Invertec Eletro Eletrônica","3.311","64,7756236"
"2201677","Aoki, Fabio","Korber Painéis Elétricos","1.469","84,59778568"
"2201689","Aoki, Fabio","Mogk Indústria e Comércio de","57.549","73,82544819"
"2201704","Aoki, Fabio","Fornos Jung LTDA","2.264","84,09125045"
"2201742","Aoki, Fabio","Dolphin Soluções em","43.882","76,77092881"
"2201750","Aoki, Fabio","Globus Sistemas Eletrônicos","14.410","81,76764869"
"2201847","Aoki, Fabio","Weg Drives & Controls","126.151","80,82343763"
"2201952","Aoki, Fabio","Rumo Malha Paulista S.A.","8.750","93,62499443"
"2202024","Aoki, Fabio","Augusto Vicente Paz Me","290,96","64,68243057"
"2202054","Aoki, Fabio","Safety Control Automação","694.546","73,16929532"
"2202107","Aoki, Fabio","B 2 B Tecnologia e Serviços","1.928","100,2639822"
"2202118","Aoki, Fabio","Artama Metalmecanica Limitada","18.829","75,72116802"
"2202151","Aoki, Fabio","Albrecht Equipamentos","2.113","76,7545852"
"2202194","Aoki, Fabio","Cope & Cia LTDA","23.749","85,54080753"
"2202201","Aoki, Fabio","Eco Automação Industrial LTDA","1.105.577","70,61981097"
"2202213","Aoki, Fabio","Perfor Indústria de Máquinas","96.363","78,62088897"
"2202261","Aoki, Fabio","Siderúrgica Norte Brasil S.A.","3.707","88,1021756"
"2202313","Aoki, Fabio","Buaiz S/A Indústria e Comércio","6.185","94,16336813"
"2202433","Aoki, Fabio","Automasafety Consult., Ind.","6.553","85,83645403"
"2202450","Aoki, Fabio","Schneider Electric Brasil LTDA","75,44","76,40509014"
"2202634","Aoki, Fabio","Longhi Engenharia e","7.172","68,26486406"
"2202690","Aoki, Fabio","Falcon Indústria Eletro","4.135","84,24418323"
"2202725","Aoki, Fabio","Cooling And Freezing Equip.","2.860","59,19073043"
"2202734","Aoki, Fabio","S & I Automação Industrial","13.608","73,42489872"
"2202821","Aoki, Fabio","CS Painéis Elétricos LTDA ME","2.711","65,97774597"
"2202952","Aoki, Fabio","Nexxus Evolution Systems","17.925","84,41158438"
"2202956","Aoki, Fabio","Weg Drives & Controls","60.740","69,597536"
"2202978","Aoki, Fabio","PCE Engenharia e Montagens","54.948","88,51981967"
"2203160","Aoki, Fabio","Konextop Brazil Tubos e","2.900","83,72948813"
"2203194","Aoki, Fabio","Sideral Indústria e Comércio","4.044","90,34218614"
"2203263","Aoki, Fabio","Toroid do Brasil Ind e Com","41.810","84,70807577"
"2203484","Aoki, Fabio","Tecno Control Tecnologia e","3.629","67,80727181"
"2203704","Aoki, Fabio","Reivax S/A Automação e","3.654","83,28625699"
"2203891","Aoki, Fabio","Selgron Industrial LTDA","4.856","83,07579845"
"2203954","Aoki, Fabio","Cp Eletrônica LTDA","2.436","82,39874239"
"2204083","Aoki, Fabio","Máquinas Kehl LTDA","1.519","86,3181869"
"2204093","Aoki, Fabio","Zucco Equipamentos Cerâmicos","12.874","54,06458438"
"2204128","Aoki, Fabio","Gfs Indústria","452.164","86,37179703"
"2204211","Aoki, Fabio","Alliance Automação","19.723","74,88809928"
"2204382","Aoki, Fabio","Volts Automação e Manutenção","89.188","85,60325576"
"2204455","Aoki, Fabio","Consorcio Construtor Belo","4.434","81,8964234"
"2204650","Aoki, Fabio","Vilux Vitoria Lux Industrial","1.309","92,65798618"
"2204684","Aoki, Fabio","Jf Automação Industrial Eireli","672","90,21130952"
"2204753","Aoki, Fabio","2RC Indústria de Equipamentos","22.520","66,70310864"
"2204790","Aoki, Fabio","Stemac Sa Grupos Geradores","12.395","57,59886021"
"2204816","Aoki, Fabio","Mk Iluminação Montagem e","40.405","75,88575759"
"2204936","Aoki, Fabio","Eco Criciúma Automação Indl Ltda","170.298","76,85121625"
"2204941","Aoki, Fabio","DL Projetos e Comércio de","457,2","82,65091864"
"2204988","Aoki, Fabio","Ecoset Automação Industrial","127.712","75,16918778"
"2205165","Aoki, Fabio","Delmar Analytical do Brasil","56.214","83,195022"
"2205202","Aoki, Fabio","Fockink Instalações","16.702","85,44899575"
"2205251","Aoki, Fabio","Eikon Sistemas de Energia","256,26","81,12463904"
"2205308","Aoki, Fabio","Rumo Malha Norte S.A","281,48","83,53701862"
"2205349","Aoki, Fabio","Comercial Elétrica Dw LTDA","1.214","92,66227348"
"2205448","Aoki, Fabio","Montebras Montagens","10.666","64,93005098"
"2205476","Aoki, Fabio","Curua Energia S/A","21.043","94,27803896"
"2205530","Aoki, Fabio","Automate Engenharia LTDA ME","8.901","61,83050886"
"2206098","Aoki, Fabio","Brasilux Ind Comércio","6.066","77,59601215"
"2206120","Aoki, Fabio","Coontrol Tecnologia em Combustão","12.775","77,87693264"
"2206156","Aoki, Fabio","Option Automação LTDA ME","3.962","88,53235206"
"2206269","Aoki, Fabio","FKL-Máquinas Hidráulicas LTDA","16.419","77,89750386"
"2206659","Aoki, Fabio","Delta Frio Indústria e","6.705","81,23560681"
"2206691","Aoki, Fabio","Brf S.A.","2.873","68,97220337"
"2206695","Aoki, Fabio","Olsen Indústria e Comércio SA","1.312","89,96310019"
"2206710","Aoki, Fabio","Flexmatic Automação Eireli","3.914","69,1937969"
"2206742","Aoki, Fabio","Alset Energia Eireli EPP","6.806","60,38125882"
"2206772","Aoki, Fabio","Penha Papeis e Embalagens LTDA","4.035","89,42222619"
"2206793","Aoki, Fabio","Alexandre Viegas Me","15.405","69,50034178"
"2206848","Aoki, Fabio","Custom Power Ind. e Com. de","1.367","84,81199707"
"2206858","Aoki, Fabio","Exactus Automação e","259.493","77,47050709"
"2206966","Aoki, Fabio","Imperio Automação LTDA ME","5.255","66,26053859"
"2207019","Aoki, Fabio","Tecnosiq Eng. Elétrica e","20.024","70,63541924"
"2207037","Aoki, Fabio","Mgm Montagem e Manutenção","7.103","72,97526362"
"2207063","Aoki, Fabio","Eletro Fonte Com. e Ind. de","7.581","90,39546756"
"2207080","Aoki, Fabio","Progress Rail Equip. e","175,04","183,9122486"
"2207153","Aoki, Fabio","Goias Soluções Industriais","4.236","64,72139212"
"2207258","Aoki, Fabio","Brf S.A.","5.562","90,07034048"
"2207294","Aoki, Fabio","Renato A. de Assis Tecnologia","795,92","327,8997889"
"2207430","Aoki, Fabio","Powerplant Engenharia LTDA ME","",""
"2207462","Aoki, Fabio","R e C Automação Industrial","85.453","82,96988263"
"2207465","Aoki, Fabio","Delta Indústria e Comércio","1.080","67,84563535"
"2207468","Aoki, Fabio","Televoip Telecomunicações","8.233","89,06322306"
"2207494","Aoki, Fabio","Kaique Cavalcante Dos Santos","7.154","78,36699489"
"2207536","Aoki, Fabio","Lear do Brasil Ind. e Com.","3.454","94,03539557"
"2207552","Aoki, Fabio","Progress Rail Locomotivas do","48.528","29,87987286"
"2207553","Aoki, Fabio","Aqtech Engenharia e","34.723","64,4343127"
"2207603","Aoki, Fabio","Vale Tecnologia","2.910","36,98737926"
"2207613","Aoki, Fabio","Joclamar LTDA","208.799","66,00286409"
"2207694","Aoki, Fabio","Optimus Technology Equipamentos","703,37","82,73454938"
"2207748","Aoki, Fabio","Metalúrgica RJ LTDA","831,8","79,02139937"
"2207847","Aoki, Fabio","Coalumaq Comércio de","770,7","90,79278578"
"2207897","Aoki, Fabio","E. L. Crema Me","1.015","89,73391522"
"2207930","Aoki, Fabio","Maqcolor Fabricação e Manut.","3.114","73,8563372"
"2208018","Aoki, Fabio","Gladii Tecnologia em","8.597","88,83960819"
"2208190","Aoki, Fabio","Teksea Sistemas de Energia","735,23","73,58105627"
"7373360","Aoki, Fabio","HDS Automação e Manutenção Industri","5.541","68,24662681"
"7373762","Aoki, Fabio","Agnoli/Sancat Equipamentos Tex","12.628","79,85400489"
"7373979","Aoki, Fabio","Blend Automação e Serviços","1.194","34,15739562"
"7374561","Aoki, Fabio","Inoxnew Ind. Com. e Serv. Ltda","5.097","66,89567635"
"7380049","Aoki, Fabio","Ecoset Engenharia Ltda - ME","51.558","79,99536448"
"7381266","Aoki, Fabio","RDZ Comércio e Serviços Elétricos E","4.383","100"
"7381690","Aoki, Fabio","CDGN Logistica SA","3.467","76,8543118"
"7382260","Aoki, Fabio","Rv Montagens e Instações Eletricas","7.513","78,8546748"
"7383033","Aoki, Fabio","Rumo Malha Norte S.A","785,68","82,46614398"
"7383158","Aoki, Fabio","Bruno Industrial LTDA","442,43","100"
"7383226","Aoki, Fabio","JJ Instalações Comerciais Eireli","72.556","87,16228956"
"7385637","Aoki, Fabio","Greenplac Tecnologia Industrial","655","96,26564885"
"7386681","Aoki, Fabio","Hidraulica Industrial Ind","1.001","74,09739085"
"7387882","Aoki, Fabio","Ciber Equipamentos Rodoviarios Ltda","539","92,27643785"
"7388711","Aoki, Fabio","Aliança S/A - Ind Naval e Empresa d","662,5","87,55471698"
"7389544","Aoki, Fabio","Qhb Automation And Devices Ltda","1.027","67,30495763"
"7389558","Aoki, Fabio","Stern Tech Automação Industrial","32.200","75,28702006"
"7389625","Aoki, Fabio","Alamo Piso Termico Industria","1.980","83,67844892"
"7390083","Aoki, Fabio","NBRTEC Industria de Equipamentos","",""
"7391586","Aoki, Fabio","Riologic Indústria de Máquinas Ltda","7.915","59,73850726"
"7391783","Aoki, Fabio","Artama Industrial Ltda","2.007","77,46780688"
"7392090","Aoki, Fabio","Tadeu Erico Moreira Neves","572,4","93,30712788"
"7392362","Aoki, Fabio","Igreja do Evangelho Quadrangular","605","90,24628099"
"7392765","Aoki, Fabio","Fazit Fabricação de Sistemas de Det","22.770","72,72682956"
"7392939","Aoki, Fabio","Axxes Automação Industrial Ltda","2.978","69,87403156"
"7393187","Aoki, Fabio","Construtora e Metalúrgica Vanzin Lt","299,34","88,84880069"
"7401937","Aoki, Fabio","Welle Tecnologia Laser S.A","494,91","83,16057465"
"7402044","Aoki, Fabio","Teltronic Brasil Ltda","999,04","84,52013933"
"7402485","Aoki, Fabio","AB Automação Ltda","965,6","92,12613919"
"7402557","Aoki, Fabio","Tecnotherm Industria e Comercio de","481,93","80,45981782"
"7404292","Aoki, Fabio","Gratt Indústria de Máquinas Ltda","29.528","85,95553069"
"7404360","Aoki, Fabio","Jet House Comercio de Equip Eletrôn","437,74","74,21985654"
"7404630","Aoki, Fabio","Sameq Industria e Serviços Eireli","751,05","60,05592171"
"7404632","Aoki, Fabio","Roboter In Instalações Eireli","2.598","86,99434202"
"7406424","Aoki, Fabio","Comil - Cotaxé Mineração Ltda","2.914","83,59239061"
"7407858","Aoki, Fabio","Maqcolor Ind e Com de Maq Eireli","737,3","68,21782178"
"7408089","Aoki, Fabio","Sipal Industria e Comercio Ltda","17.209","85,98539612"
"7408167","Aoki, Fabio","Triport Impot e Distr de","8.588","82,30885221"
"2200292","Claro, Marcelo","Serac do Brasil Indústria e","203.300","85,72518303"
"2202003","Claro, Marcelo","ElePainéis Automação","15.080","68,10872143"
"2202079","Claro, Marcelo","Sercon Ind. e Com. de Aparelhos Méd","11.951","91,03458778"
"2202098","Claro, Marcelo","Adr Tecnologia Ind. e Com.","5.898","84,68024"
"2202157","Claro, Marcelo","Orbital Ferramentaria &","98.039","84,49692358"
"2202409","Claro, Marcelo","Protasio Pivetta Braga EPP","3.913","57,41315327"
"2202501","Claro, Marcelo","Rdm Automação Industrial","23.980","81,05985606"
"2202671","Claro, Marcelo","Vepan Eletro Técnica LTDA","141.497","76,09493997"
"2203117","Claro, Marcelo","Wt Comandos Eletrônicos Ltda ME","74.450","85,81934926"
"2203603","Claro, Marcelo","3Mi Sistemas de Automação","618,2","90,80394694"
"2204028","Claro, Marcelo","Camargo & Gomiero Indústria","51.114","75,09837246"
"2204414","Claro, Marcelo","MML Sistemas de Automação Ltda","68.489","83,95404721"
"2204562","Claro, Marcelo","Jen Indústria e Comércio","34.761","74,98995991"
"2204895","Claro, Marcelo","Jhm Máquinas LTDA EPP","22.404","84,14690974"
"2204978","Claro, Marcelo","Jr-Painéis Elétricos LTDA EPP","9.005","75,89510204"
"2205408","Claro, Marcelo","Glassled Ind. e Com. de","28.313","93,25157535"
"2206075","Claro, Marcelo","Redf Automação Eireli Me","26.172","82,0876167"
"2206325","Claro, Marcelo","Protaquions Automação e","99.203","61,8396206"
"2206743","Claro, Marcelo","Arv System Soluções e","7.338","88,74126522"
"2206937","Claro, Marcelo","Provider Controls","50.658","67,64649506"
"2207544","Claro, Marcelo","Sbuild Soluções LTDA - Me","5.470","99,58262186"
"7383334","Claro, Marcelo","MRSUL SERVICE LTDA - EPP","12.090","90,04544312"
"7389813","Claro, Marcelo","Lear do Brasil Ind e Comercio de","59.369","83,07148591"
"2200048","Demonte, Eduardo","Centelha Equipamentos","984","80,98577236"
"2200056","Demonte, Eduardo","Comercial Elétrica Dw LTDA","21.450","90,00432174"
"2200057","Demonte, Eduardo","Comercial Elétrica P.J.LTDA","27.566","75,95158182"
"2200080","Demonte, Eduardo","Dimensional Equipamentos","10.246","94,54613238"
"2200096","Demonte, Eduardo","Eletro Comercial Reymaster","15.024","80,18694114"
"2200140","Demonte, Eduardo","Fort Luz Materiais Elétricos","13.627","75,8642831"
"2200223","Demonte, Eduardo","Maxel Materiais Elétricos LTDA","11.540","81,50162787"
"2200305","Demonte, Eduardo","Sistel Sistemas Elétricos LTDA","1.804","83,68963358"
"2200377","Demonte, Eduardo","4A Comercial Elétrica LTDA","2.624","84,44043885"
"2200489","Demonte, Eduardo","Loja Elétrica Limitada","245.061","83,11489236"
"2200544","Demonte, Eduardo","Foxcel Equipamentos","3.620","72,78708448"
"2200621","Demonte, Eduardo","Alves, Barreto Comércio e","3.316","80,97904586"
"2200696","Demonte, Eduardo","Tubo & Plug Comercial","380,56","80,29745638"
"2200812","Demonte, Eduardo","Surjana Tirta Prawita EPP","2.752","81,95032433"
"2200898","Demonte, Eduardo","Nova Geração Comercial","6.485","83,08012083"
"2200915","Demonte, Eduardo","Cleocamp Comércio de","1.153","91,42596929"
"2201019","Demonte, Eduardo","Estaleiro Schaefer Yachts LTDA","14.613","85,16170312"
"2201074","Demonte, Eduardo","Marques Construtora e Incorporadora","12.323","66,34623188"
"2201134","Demonte, Eduardo","Comesp Comercial Elétrica LTDA","993,41","97,11096123"
"2201353","Demonte, Eduardo","Elétrica Comercial Andra LTDA","16.227","76,09221738"
"2201424","Demonte, Eduardo","Rondi & Cia. LTDA","35.226","76,30409209"
"2201452","Demonte, Eduardo","Cetti Comércio de Materiais","7.044","75,82117099"
"2201514","Demonte, Eduardo","Centelha Equipamentos","11.525","78,69479884"
"2201573","Demonte, Eduardo","Estaleiro Rio Maguari SA","10.150","100,5506529"
"2201686","Demonte, Eduardo","Contato Acessórios","2.347","74,85547286"
"2201872","Demonte, Eduardo","Elétrica Comercial Andra LTDA","9.701","77,9450195"
"2202065","Demonte, Eduardo","Eletrizel Comércio de Mat","1.981","82,61736295"
"2202126","Demonte, Eduardo","Mult Comercial LTDA","7.619","80,08515788"
"2202172","Demonte, Eduardo","Eletro Forte Comercial","43.240","93,85984104"
"2202296","Demonte, Eduardo","Ferramentas Gerais Com. e","3.315","94,47239819"
"2202369","Demonte, Eduardo","Joclamar LTDA","13.536","72,86225002"
"2202428","Demonte, Eduardo","Elétrica Zata LTDA","11.456","86,22339112"
"2202779","Demonte, Eduardo","Elétrica Neblina LTDA","29.929","84,25804158"
"2202811","Demonte, Eduardo","DME Distribuidora de","469,5","83,11821086"
"2202869","Demonte, Eduardo","Eletro Fios Materiais","2.634","81,39489851"
"2202979","Demonte, Eduardo","Histec Comercial LTDA","4.157","86,42313539"
"2203013","Demonte, Eduardo","Elétrica Comercial Andra LTDA","75.221","76,10897082"
"2203016","Demonte, Eduardo","Elétrica Comercial Andra LTDA","57.440","77,64915676"
"2203017","Demonte, Eduardo","CARLOS EDUARDO LANDGRAF DEMONT","6.519","99,5703131"
"2203019","Demonte, Eduardo","Elétrica União Materiais","3.858","80,13104624"
"2203047","Demonte, Eduardo","Ataide Siconha Zague & Cia","3.710","84,77229052"
"2203091","Demonte, Eduardo","Magnani & Cia LTDA","4.243","90,4615769"
"2203124","Demonte, Eduardo","JL Vasconcelos LTDA","906,55","80,45888258"
"2203170","Demonte, Eduardo","Cabine Rio Comercial","10.355","82,46104343"
"2203173","Demonte, Eduardo","Atacado Dos Presentes LTDA","2.935","77,15314714"
"2203182","Demonte, Eduardo","Christianini Comercial","2.158","75,32326687"
"2203201","Demonte, Eduardo","Argos Comércio de Material","7.500","80,18812205"
"2203210","Demonte, Eduardo","Comercial de Construção 2001","3.253","79,70177704"
"2203220","Demonte, Eduardo","Gimawa Comercial LTDA EPP","947,95","82,00010549"
"2203223","Demonte, Eduardo","Vitor Materiais Elétricos","1.900","80,45201427"
"2203227","Demonte, Eduardo","Atacado Dos Presentes LTDA","5.385","76,69745521"
"2203228","Demonte, Eduardo","Atacado Dos Presentes LTDA","7.554","74,96365942"
"2203238","Demonte, Eduardo","Adriana Fernandes Com de","6.991","74,37359293"
"2203266","Demonte, Eduardo","Elétrica Forte Material","735,51","82,40540577"
"2203267","Demonte, Eduardo","Vuolo e Cia Ltda","1.182","79,78601032"
"2203315","Demonte, Eduardo","Hsms Eletromateriais Eireli Me","1.385","82,29608777"
"2203333","Demonte, Eduardo","Eletrorastro Comércio de","41.924","76,91878164"
"2203334","Demonte, Eduardo","Eletrorastro Comércio de","1.599","74,29918817"
"2203335","Demonte, Eduardo","Eletrorastro Com de Mat Eletrico Lt","1.588","74,35868367"
"2203336","Demonte, Eduardo","Eletrorastro Comércio de","1.588","74,11918828"
"2203343","Demonte, Eduardo","Eletrival Materiais","3.211","85,91154113"
"2203357","Demonte, Eduardo","L.E.T.Loja Elétrica Taboão","1.556","74,77651746"
"2203373","Demonte, Eduardo","Macrolux Mercantil LTDA EPP","5.006","84,38654878"
"2203378","Demonte, Eduardo","Ferragens Negrão Comercial","3.229","203,8707419"
"2203383","Demonte, Eduardo","Ferragens Negrão Comercial","320,77","179,3309848"
"2203384","Demonte, Eduardo","Ferragens Negrão Comercial","0","X"
"2203385","Demonte, Eduardo","Ferragens Negrão Comercial","153,26","198,3818348"
"2203388","Demonte, Eduardo","Elétrica Nicolucci LTDA","993,05","87,62297971"
"2203392","Demonte, Eduardo","Damatta Eletricidade e","3.142","83,42765114"
"2203403","Demonte, Eduardo","Elétrica Leati LTDA","8.752","74,04461091"
"2203410","Demonte, Eduardo","Cofeja Comércio de Ferragens","3.906","85,27444956"
"2203435","Demonte, Eduardo","Ferragens Negrão Comercial","1.089","184,0932052"
"2203449","Demonte, Eduardo","Salla Ind. e Com. de","2.394","85,61971943"
"2203453","Demonte, Eduardo","Sartori Mat. Ele., Hidr.,","1.803","86,43455985"
"2203459","Demonte, Eduardo","Itaú Dist. de Mat. de Const.","28.966","74,20944826"
"2203464","Demonte, Eduardo","Santa Rita Com e Inst Ltda","34.170","85,71231237"
"2203479","Demonte, Eduardo","Eletro Nahas Comércio de","12.516","73,67869753"
"2203514","Demonte, Eduardo","T.R.A. Com. de Materias","2.713","71,15013124"
"2203545","Demonte, Eduardo","Galassi Materiais Elétricos","6.269","78,41842749"
"2203560","Demonte, Eduardo","Terminal Eletricidade LTDA","8.733","78,682317"
"2203564","Demonte, Eduardo","Farol Iluminação LTDA","8.101","81,57072846"
"2203592","Demonte, Eduardo","Xavier Ferragens Eireli","5.215","78,43053403"
"2203609","Demonte, Eduardo","Irmãos Abage & Cia LTDA","2.655","81,59575069"
"2203616","Demonte, Eduardo","F F Bortolazo Limitada","5.694","68,20132109"
"2203617","Demonte, Eduardo","Ferrari Materiais Elétricos","8.211","79,28082421"
"2203624","Demonte, Eduardo","Lavagnoli e Queiroz Industria e Com","3.533","79,21344498"
"2203739","Demonte, Eduardo","Comercial Stecanela de","26.565","77,90688832"
"2203756","Demonte, Eduardo","Simecol Materiais Elétricos","3.766","87,65704818"
"2203765","Demonte, Eduardo","Area Distribuidora de Material","3.978","72,97242941"
"2203796","Demonte, Eduardo","Elétrica Marmota LTDA","1.526","67,96119049"
"2203872","Demonte, Eduardo","Comercial Elétrica Triangulo","3.233","78,03772138"
"2203873","Demonte, Eduardo","Comercial Eletro Fonte LTDA","4.294","79,13932966"
"2203931","Demonte, Eduardo","San Luz Comércio de","786,44","85,99003103"
"2203947","Demonte, Eduardo","Guedes Construção e","4.234","76,34826352"
"2203973","Demonte, Eduardo","Fonteluz Materiais Elétricos","2.265","85,86241144"
"2203976","Demonte, Eduardo","Os Carvalhos do Recreio","2.090","79,88103954"
"2203986","Demonte, Eduardo","Valecom Comércio de","7.834","83,28650735"
"2203996","Demonte, Eduardo","Trena Ferragens LTDA EPP","4.903","86,35832444"
"2204018","Demonte, Eduardo","Energiluz Comércio de","5.375","82,67980787"
"2204024","Demonte, Eduardo","Eletro Rio Montagens","23.292","77,64798872"
"2204041","Demonte, Eduardo","Strobeletro Com de Material Eletric","7.710","79,79676932"
"2204052","Demonte, Eduardo","Muterle Materiais Elétricos","2.630","80,76547275"
"2204058","Demonte, Eduardo","Silcon Materiais Elétricos e","13.086","81,90193004"
"2204059","Demonte, Eduardo","Giamar Gerenciamento de Serviço","795,42","98,14311936"
"2204063","Demonte, Eduardo","Sema Material Elétrico LTDA","13.678","80,84525865"
"2204067","Demonte, Eduardo","Eletroleste Com. e","49.632","79,39701327"
"2204070","Demonte, Eduardo","Estaleiro Schaefer Yachts LTDA","26.790","85,74190834"
"2204071","Demonte, Eduardo","Ambar Ind. e Com. de Comp. e","948.884","78,83763584"
"2204120","Demonte, Eduardo","Elétrica J Santos LTDA","13.755","75,75329519"
"2204144","Demonte, Eduardo","Ferreira Ayub Comércio de","757,27","81,18372575"
"2204146","Demonte, Eduardo","Rei Materiais Elétrico LTDA","13.930","72,37019308"
"2204160","Demonte, Eduardo","Lina Hillman Materiais","1.073","64,75748338"
"2204188","Demonte, Eduardo","Patoeste Eletro Instaladora","1.391","87,99465087"
"2204217","Demonte, Eduardo","Triangulo Materiais","3.296","79,79724727"
"2204218","Demonte, Eduardo","A Eletrowatts Comércio de","1.784","79,9901327"
"2204232","Demonte, Eduardo","Santil Comercial Elétrica","9.877","78,37791322"
"2204245","Demonte, Eduardo","Eletronor Distribuidora de","1.401","85,59437565"
"2204254","Demonte, Eduardo","Demo Materiais Elétricos","5.194","84,39940541"
"2204257","Demonte, Eduardo","Saeta Indústria e Comércio","7.701","85,56582286"
"2204266","Demonte, Eduardo","F. Barbosa & Cia. LTDA","840,47","112,5513106"
"2204267","Demonte, Eduardo","Enertec Com. e Ind. de","1.570","67,07129119"
"2204268","Demonte, Eduardo","Mjr Cunha Distribuidora de","7.774","76,01143281"
"2204282","Demonte, Eduardo","Eletro Suli LTDA EPP","11.393","85,39527723"
"2204283","Demonte, Eduardo","Dimel Distribuidora de","6.721","84,18506797"
"2204286","Demonte, Eduardo","Opção Materiais Elétricos LTDA","9.419","83,50520389"
"2204304","Demonte, Eduardo","Forlamp do Brasil Ltda","1.586","66,39277584"
"2204317","Demonte, Eduardo","Perez Materiais Elétricos e","8.260","70,76850434"
"2204321","Demonte, Eduardo","DIBA 695 Distribuidora de","4.481","69,86154011"
"2204332","Demonte, Eduardo","Eletromax 25 de Agosto Eireli","75.438","75,84016342"
"2204369","Demonte, Eduardo","Comercial de Materiais","4.337","65,78380036"
"2204384","Demonte, Eduardo","Comercial Elétrica Cidade LTDA","3.442","78,22335335"
"2204393","Demonte, Eduardo","Biasi Materiais Elétricos e","1.510","87,7399102"
"2204394","Demonte, Eduardo","Ferreira Costa & Cia LTDA","14.016","80,24605211"
"2204405","Demonte, Eduardo","Kaluema Materiais de","7.040","82,55347195"
"2204412","Demonte, Eduardo","Eletrofaria Materiais e","3.478","79,15510614"
"2204420","Demonte, Eduardo","Itatiaia Comércio de","102.565","77,28865158"
"2204429","Demonte, Eduardo","Caritas Material Elétrico","1.808","81,36307571"
"2204445","Demonte, Eduardo","Panda Materiais Elétricos LTDA","551,14","95,23714483"
"2204478","Demonte, Eduardo","Itatubos Comercial","2.762","86,57123924"
"2204484","Demonte, Eduardo","Shock & Tintas LTDA EPP","9.454","72,8607076"
"2204492","Demonte, Eduardo","Gt Motores e Elétrica LTDA EPP","3.868","83,68879225"
"2204496","Demonte, Eduardo","Patrícia Materiais Elétricos","3.352","84,32109079"
"2204506","Demonte, Eduardo","Nortel Suprimentos","7.673","90,84571564"
"2204527","Demonte, Eduardo","Eletromac LTDA","3.020","79,77806404"
"2204535","Demonte, Eduardo","Ferreira Costa & Cia LTDA","4.716","84,59648007"
"2204543","Demonte, Eduardo","Eletrorede Materiais","16.069","79,4972437"
"2204548","Demonte, Eduardo","Fera Atac de Mat Eletr","27.070","70,73164334"
"2204555","Demonte, Eduardo","Racuia Materiais Elétricos e","10.109","61,30644965"
"2204560","Demonte, Eduardo","Eletromuniz LTDA EPP","1.942","86,38130493"
"2204570","Demonte, Eduardo","Organização Gorgulho LTDA","24.025","78,44847393"
"2204572","Demonte, Eduardo","Othon de Carvalho e Cia LTDA","9.646","81,66384845"
"2204573","Demonte, Eduardo","Universo Elétrico LTDA","28.092","76,85626034"
"2204574","Demonte, Eduardo","Jumacele do Brasil LTDA EPP","1.847","84,52485993"
"2204590","Demonte, Eduardo","Leo Batista de Araujo Me","1.775","80,08507282"
"2204597","Demonte, Eduardo","Elétrica Sapucai LTDA EPP","4.929","82,9670508"
"2204624","Demonte, Eduardo","Migui Materiais Elétricos","920,79","79,04516774"
"2204636","Demonte, Eduardo","Eletro Transol Ind e","45.401","83,6403808"
